商户编号,商户全称,商户简称,区域,商户地址,所属商圈编号,所属商圈名称,所属银行机构代码,商户机构代码,商户上架状态,省域,Qr Code,活动编号,城市,Sub Mer ID,Account Type,Shops Aptitude,组织机构表 → 总行标识,组织机构表 → 系统机构号,组织机构表 → 行政区划号,组织机构表 → 行名称,组织机构表 → 省域,组织机构表 → 城市,组织机构表 → 分行级别
2877,盱眙三味书屋,盱眙三味书屋,盱眙县,盱眙附中大明学府,44,宁波得力,109999,92320830MA1YEWPR9G,ing,江苏省,MTYxODQ3MzY1NDkxMw==,,淮安市,0292320830MA1YEWPR9G,401,92320830MA1YEWPR9G,ABC,109999,320000,江苏,江苏省,,1
2878,盱眙益达超市,盱眙益达超市,盱眙县,盱眙经济开发区东景花园,44,宁波得力,109999,92320830MA1TENC,ing,江苏省,MTYxODQ3MzY2NDk3MQ==,,淮安市,0292320830MA1TENC,401,92320830MA1TENC,ABC,109999,320000,江苏,江苏省,,1
2879,涟水县云芳便民超市,涟水县云芳便民超市,涟水县,涟水县阳光嘉园东门,44,宁波得力,109999,92320826MA1T84E254,ing,江苏省,MTYxODQ3MzY3NTAyOQ==,,淮安市,0292320826MA1T84E254,401,92320826MA1T84E254,ABC,109999,320000,江苏,江苏省,,1
2880,溧阳市领先未来商贸有限公司,溧阳市领先未来商贸有限公司,溧阳市,溧阳市溧城镇江南春市场1-1-52号,44,宁波得力,109999,91320481MA204P8P6B,soldOut,江苏省,MTYxODQ3MzY4NTA4MQ==,,常州市,0291320481MA204P8P6B,401,91320481MA204P8P6B,ABC,109999,320000,江苏,江苏省,,1
1748,吴江区松陵镇横扇学习地带文具店,星晨,吴江区,横扇环湖路776号,44,宁波得力,109998,92320509MA1PW41G4M,ing,江苏省,MTYxNzcwODc5ODc1Ng==,,苏州市,0292320509MA1PW41G4M,401,92320509MA1PW41G4M,ABC,109998,320500,苏州,江苏省,苏州市,1
1905,吴中区光福谜你文具店,谜你文具,吴中区,光福镇塔山路13号1幢111号,44,宁波得力,109998,92320506MA25A3008M,ing,江苏省,MTYxNzcxMDgwOTgzOA==,,苏州市,0292320506MA25A3008M,401,92320506MA25A3008M,ABC,109998,320500,苏州,江苏省,苏州市,1
1906,苏州市相城区望亭镇联众文具店,望亭小状元,相城区,望亭镇鹤溪路539号,44,宁波得力,109998,92320507MA1PJDDDXT,ing,江苏省,MTYxNzcxMDgyMDI5Nw==,,苏州市,0292320507MA1PJDDDXT,401,92320507MA1PJDDDXT,ABC,109998,320500,苏州,江苏省,苏州市,1
1907,相城区太平沐晨文化用品店,太平三味,相城区,太平街道蠡太路64号,44,宁波得力,109998,92320507MA217XXD6A,ing,江苏省,MTYxNzcxMDgzMDc1OA==,,苏州市,0292320507MA217XXD6A,401,92320507MA217XXD6A,ABC,109998,320500,苏州,江苏省,苏州市,1
1908,相城区元和优博佳文具用品店,优博佳,相城区,相城区元和街道大富豪路2-6号,44,宁波得力,109998,92320507MA2231T22T,ing,江苏省,MTYxNzcxMDg0MTIyMA==,,苏州市,0292320507MA2231T22T,401,92320507MA2231T22T,ABC,109998,320500,苏州,江苏省,苏州市,1
1909,相城区元和晓乾文化用品店,元联晨光,,元联邻里商业楼二楼201-2号,44,宁波得力,109998,92320507MA22M0EF4E,ing,江苏省,MTYxNzcxMDg1MTY3OA==,,苏州市,0292320507MA22M0EF4E,401,92320507MA22M0EF4E,ABC,109998,320500,苏州,江苏省,苏州市,1
1910,吴江区盛泽镇盛捷文百商店,双宏,吴江区,盛泽镇舜湖西路180号,44,宁波得力,109998,92320509MA1NMRBH28,ing,江苏省,MTYxNzcxMDg2MjE0Mg==,,苏州市,0292320509MA1NMRBH28,401,92320509MA1NMRBH28,ABC,109998,320500,苏州,江苏省,苏州市,1
1911,吴江区星柚文具办公用品店,星柚,吴江区,夏蓉街1298号天铂商业广场,44,宁波得力,109998,92320509MA226E628X,ing,江苏省,MTYxNzcxMDg3MjU2Nw==,,苏州市,0292320509MA226E628X,401,92320509MA226E628X,ABC,109998,320500,苏州,江苏省,苏州市,1
1912,吴江区松陵镇拓宇文具店,晨邦,吴江区,江兴西路939号,44,宁波得力,109998,92320509MA1UUA0N57,ing,江苏省,MTYxNzcxMDg4MzAzMQ==,,苏州市,0292320509MA1UUA0N57,401,92320509MA1UUA0N57,ABC,109998,320500,苏州,江苏省,苏州市,1
1913,吴江区松岭镇孙军文具店,和诚,吴江区,松陵镇通余路3#102店面,44,宁波得力,109998,92320509MA1Y2M7H4C,ing,江苏省,MTYxNzcxMDg5MzQ5MA==,,苏州市,0292320509MA1Y2M7H4C,401,92320509MA1Y2M7H4C,ABC,109998,320500,苏州,江苏省,苏州市,1
1914,吴江区盛泽镇逸帆文具店,逸帆,吴江区,盛泽南环三路1799号,44,宁波得力,109998,92320509MA222RJG94,ing,江苏省,MTYxNzcxMDkwMzk0Nw==,,苏州市,0292320509MA222RJG94,401,92320509MA222RJG94,ABC,109998,320500,苏州,江苏省,苏州市,1
2827,吴中区木渎宋姣姣日用百货商行,吴中区木渎宋姣姣日用百货商行,吴中区,苏州市吴中区木渎镇梅林路北市场29-17号,44,宁波得力,109998,92320506MA1X7WGB6T,ing,江苏省,MTYxODQ3MzE1MjAxMA==,,苏州市,0292320506MA1X7WGB6T,401,92320506MA1X7WGB6T,ABC,109998,320500,苏州,江苏省,苏州市,1
2828,吴江市汾湖镇芦墟大发办公用品商行,吴江市汾湖镇芦墟大发办公用品商行,吴江区,苏州市吴江区芦墟北芦街芦莘公路西侧商住区,44,宁波得力,109998,92320509MA1PDXUK76,ing,江苏省,MTYxODQ3MzE2MjA2OA==,,苏州市,0292320509MA1PDXUK76,401,92320509MA1PDXUK76,ABC,109998,320500,苏州,江苏省,苏州市,1
2829,吴中经济开发区越溪优品办公用品经营部,吴中经济开发区越溪优品办公用品经营部,吴中区,苏州吴中经济开发区越溪街道香悦花园26幢107室一层,44,宁波得力,109998,92320506MA1P6P1P3D,ing,江苏省,MTYxODQ3MzE3MjEyNw==,,苏州市,0292320506MA1P6P1P3D,401,92320506MA1P6P1P3D,ABC,109998,320500,苏州,江苏省,苏州市,1
2830,创力,创力,张家港市,张家港合兴青草巷批发市场N区日用百货区3号,44,宁波得力,109998,91320582795368676F,ing,江苏省,MTYxODQ3MzE4MjE4Mg==,,苏州市,0291320582795368676F,401,91320582795368676F,ABC,109998,320500,苏州,江苏省,苏州市,1
2831,张家港市大将军商贸有限公司,张家港市大将军商贸有限公司,张家港市,张家港市新湖北路新南社区三期,44,宁波得力,109998,91320582094135677T,soldOut,江苏省,MTYxODQ3MzE5MjIzOA==,,苏州市,0291320582094135677T,401,91320582094135677T,ABC,109998,320500,苏州,江苏省,苏州市,1
2832,张家港市欧文物资有限公司,张家港市欧文物资有限公司,张家港市,张家港购物公园天霸商务馆c幢18楼25号,44,宁波得力,109998,91320582688337268L,soldOut,江苏省,MTYxODQ3MzIwMjI5OA==,,苏州市,0291320582688337268L,401,91320582688337268L,ABC,109998,320500,苏州,江苏省,苏州市,1
2833,徐市优学派,徐市优学派,常熟市,常熟市徐市安庆路100号,44,宁波得力,109998,92320581MA1PRMN56K,ing,江苏省,MTYxODQ3MzIxMjM1Ng==,,苏州市,0292320581MA1PRMN56K,401,92320581MA1PRMN56K,ABC,109998,320500,苏州,江苏省,苏州市,1
2834,张桥晨光,张桥晨光,常熟市,江苏省苏州市常熟市张桥东大街18号,44,宁波得力,109998,92320581MA1NK3XN5N,ing,江苏省,MTYxODQ3MzIyMjQxNw==,,苏州市,0292320581MA1NK3XN5N,401,92320581MA1NK3XN5N,ABC,109998,320500,苏州,江苏省,苏州市,1
2835,好顺联年,好顺联年,昆山市,江苏省苏州市昆山市高新区万家汇36号,44,宁波得力,109998,91320583MA1N44LB6E,ing,江苏省,MTYxODQ3MzIzMjQ3NQ==,,苏州市,0291320583MA1N44LB6E,401,91320583MA1N44LB6E,ABC,109998,320500,苏州,江苏省,苏州市,1
2836,华黎浩,华黎浩,昆山市,江苏省苏州市昆山市万家汇商贸城4栋,44,宁波得力,109998,91320583MA1WNRN89J,ing,江苏省,MTYxODQ3MzI0MjUzMg==,,苏州市,0291320583MA1WNRN89J,401,91320583MA1WNRN89J,ABC,109998,320500,苏州,江苏省,苏州市,1
2837,陶平文化,陶平文化,姑苏区,苏州市姑苏区苏州文化市场3楼,44,宁波得力,109998,92320508MA1N1EX112,ing,江苏省,MTYxODQ3MzI1MjU4OA==,,苏州市,0292320508MA1N1EX112,401,92320508MA1N1EX112,ABC,109998,320500,苏州,江苏省,苏州市,1
2838,英英文化,英英文化,姑苏区,苏州市姑苏区虎池路88号一楼三区1422号,44,宁波得力,109998,92320508MA1PDJ0R5Y,ing,江苏省,MTYxODQ3MzI2MjY1Mg==,,苏州市,0292320508MA1PDJ0R5Y,401,92320508MA1PDJ0R5Y,ABC,109998,320500,苏州,江苏省,苏州市,1
2839,富恒文具,富恒文具,姑苏区,苏州市姑苏区虎池路88号四区一楼1465号,44,宁波得力,109998,3.20508E+20,ing,江苏省,MTYxODQ3MzI3MjcwMw==,,苏州市,2.32051E+21,401,3.20508E+20,ABC,109998,320500,苏州,江苏省,苏州市,1
2840,天祥文化,天祥文化,姑苏区,苏州市姑苏区虎池路88号一楼四区1494号,44,宁波得力,109998,92320508MA1N5AMH3D,ing,江苏省,MTYxODQ3MzI4Mjc1Ng==,,苏州市,0292320508MA1N5AMH3D,401,92320508MA1N5AMH3D,ABC,109998,320500,苏州,江苏省,苏州市,1
2841,非凡文化,非凡文化,姑苏区,苏州市姑苏区虎池路88号一楼四区1559号,44,宁波得力,109998,92320508MA1PTBD10J,ing,江苏省,MTYxODQ3MzI5MjgwOQ==,,苏州市,0292320508MA1PTBD10J,401,92320508MA1PTBD10J,ABC,109998,320500,苏州,江苏省,苏州市,1
2842,特华文化,特华文化,姑苏区,苏州市姑苏区虎池路88号四区三楼3304号,44,宁波得力,109998,92320508MA1N7YYFXY,ing,江苏省,MTYxODQ3MzMwMjg2Nw==,,苏州市,0292320508MA1N7YYFXY,401,92320508MA1N7YYFXY,ABC,109998,320500,苏州,江苏省,苏州市,1
2843,昆山市玉山镇禹含卓贸易商行,昆山市玉山镇禹含卓贸易商行,昆山市,玉山镇萧林西路82号新华舍45号楼05号,44,宁波得力,109998,92320583MA1NKHHQ6R,ing,江苏省,MTYxODQ3MzMxMjkyMQ==,,苏州市,0292320583MA1NKHHQ6R,401,92320583MA1NKHHQ6R,ABC,109998,320500,苏州,江苏省,苏州市,1
2844,昆山市周市镇翰林超市,昆山市周市镇翰林超市,昆山市,周市镇大德世家御花园15号楼6室,44,宁波得力,109998,92320583MA22G3PL97,ing,江苏省,MTYxODQ3MzMyMjk3NQ==,,苏州市,0292320583MA22G3PL97,401,92320583MA22G3PL97,ABC,109998,320500,苏州,江苏省,苏州市,1
2845,昆山市玉山镇朱晓俊文具店,昆山市玉山镇朱晓俊文具店,昆山市,玉山镇麒麟新村3号楼103室,44,宁波得力,109998,92320583MA1PFDN3XE,ing,江苏省,MTYxODQ3MzMzMzAzMg==,,苏州市,0292320583MA1PFDN3XE,401,92320583MA1PFDN3XE,ABC,109998,320500,苏州,江苏省,苏州市,1
2846,上官晓霞,上官晓霞,昆山市,昆山市花桥镇塞纳大道33号楼4室,44,宁波得力,109998,92320583MA1NRUNA7H,ing,江苏省,MTYxODQ3MzM0MzA4OQ==,,苏州市,0292320583MA1NRUNA7H,401,92320583MA1NRUNA7H,ABC,109998,320500,苏州,江苏省,苏州市,1
2847,昆山市周市镇樊俊办公用品商店,昆山市周市镇樊俊办公用品商店,昆山市,周市镇白塘商苑3号楼32室,44,宁波得力,109998,92320583MA1PJKC651,ing,江苏省,MTYxODQ3MzM1MzE2MQ==,,苏州市,0292320583MA1PJKC651,401,92320583MA1PJKC651,ABC,109998,320500,苏州,江苏省,苏州市,1
2848,昆山市玉山镇陈华刚文具店,昆山市玉山镇陈华刚文具店,昆山市,玉山镇朝阳西村16号楼17室,44,宁波得力,109998,92320583MA1PTFUJ7R,ing,江苏省,MTYxODQ3MzM2MzIyMQ==,,苏州市,0292320583MA1PTFUJ7R,401,92320583MA1PTFUJ7R,ABC,109998,320500,苏州,江苏省,苏州市,1
2849,昆山市玉山镇润客优超市,昆山市玉山镇润客优超市,昆山市,昆山市玉山镇时代中央花园11幢1886号,44,宁波得力,109998,92320583MA22T9QG1Q,ing,江苏省,MTYxODQ3MzM3MzI4MQ==,,苏州市,0292320583MA22T9QG1Q,401,92320583MA22T9QG1Q,ABC,109998,320500,苏州,江苏省,苏州市,1
2850,昆山开发区左铅文体用品店,昆山开发区左铅文体用品店,昆山市,昆山开发区同丰西路628号西部,44,宁波得力,109998,92320583MA1PUNXJ33,ing,江苏省,MTYxODQ3MzM4MzM0MA==,,苏州市,0292320583MA1PUNXJ33,401,92320583MA1PUNXJ33,ABC,109998,320500,苏州,江苏省,苏州市,1
2851,昆山开发区富琼超市,昆山开发区富琼超市,昆山市,昆山开发区同丰东路中大简界商铺1000-229号,44,宁波得力,109998,92320583MA1Y3AGEX7,ing,江苏省,MTYxODQ3MzM5MzM5Mg==,,苏州市,0292320583MA1Y3AGEX7,401,92320583MA1Y3AGEX7,ABC,109998,320500,苏州,江苏省,苏州市,1
2852,昆山市玉山镇点点利文具店,昆山市玉山镇点点利文具店,昆山市,昆山市玉山镇环庆路159号,44,宁波得力,109998,92320583MA1WWTHXXC,ing,江苏省,MTYxODQ3MzQwMzQ0Mw==,,苏州市,0292320583MA1WWTHXXC,401,92320583MA1WWTHXXC,ABC,109998,320500,苏州,江苏省,苏州市,1
2853,昆山市玉山镇状元星文具店,昆山市玉山镇状元星文具店,昆山市,玉山镇采莲新村15号楼6室,44,宁波得力,109998,3.20584E+14,ing,江苏省,MTYxODQ3MzQxMzUwMg==,,苏州市,2.32058E+15,401,3.20584E+14,ABC,109998,320500,苏州,江苏省,苏州市,1
2854,昆山市周市镇渊学书店,昆山市周市镇渊学书店,昆山市,周市镇华杨路333号万悦花园26/27/28号楼24室,44,宁波得力,109998,92320583MA2502AUX7,ing,江苏省,MTYxODQ3MzQyMzU3NA==,,苏州市,0292320583MA2502AUX7,401,92320583MA2502AUX7,ABC,109998,320500,苏州,江苏省,苏州市,1
2855,顶力办公,顶力办公,相城区,相城区中翔小商品市场,44,宁波得力,109998,91320507590024503C,ing,江苏省,MTYxODQ3MzQzMzYzMQ==,,苏州市,0291320507590024503C,401,91320507590024503C,ABC,109998,320500,苏州,江苏省,苏州市,1
2856,尊客办公,尊客办公,昆山市,昆山市五金机电市场,44,宁波得力,109998,91320583MA23MRP81D,ing,江苏省,MTYxODQ3MzQ0MzY4Nw==,,苏州市,0291320583MA23MRP81D,401,91320583MA23MRP81D,ABC,109998,320500,苏州,江苏省,苏州市,1
2857,朋派文化,朋派文化,相城区,相城区太阳路1888号,44,宁波得力,109998,91320506MA1MARLA24,ing,江苏省,MTYxODQ3MzQ1Mzc0OQ==,,苏州市,0291320506MA1MARLA24,401,91320506MA1MARLA24,ABC,109998,320500,苏州,江苏省,苏州市,1
2858,昆山市福锋杰贸易有限公司,昆山市福锋杰贸易有限公司,昆山市,江苏省苏州市昆山市万家汇商贸城2栋1050,44,宁波得力,109998,91320583323743319E,soldOut,江苏省,MTYxODQ3MzQ2MzgwNA==,,苏州市,0291320583323743319E,401,91320583323743319E,ABC,109998,320500,苏州,江苏省,苏州市,1
2859,有吉文体,有吉文体,常熟市,常熟市辛庄镇常隆路辛庄中心小学附近,44,宁波得力,109998,92320581MA1Q32GJ1E,ing,江苏省,MTYxODQ3MzQ3Mzg2Mg==,,苏州市,0292320581MA1Q32GJ1E,401,92320581MA1Q32GJ1E,ABC,109998,320500,苏州,江苏省,苏州市,1
2860,辛军静办公用品店,辛军静办公用品店,虎丘区,苏州市吴中区木渎镇金山路191号,44,宁波得力,109998,92320506MA1UX1C80G,ing,江苏省,MTYxODQ3MzQ4MzkyMA==,,苏州市,0292320506MA1UX1C80G,401,92320506MA1UX1C80G,ABC,109998,320500,苏州,江苏省,苏州市,1
2861,文迪体育,文迪体育,姑苏区,苏州市姑苏区虎池路88号一楼一区1138号,44,宁波得力,109998,92320508MA1PR2FP48,ing,江苏省,MTYxODQ3MzQ5Mzk3NQ==,,苏州市,0292320508MA1PR2FP48,401,92320508MA1PR2FP48,ABC,109998,320500,苏州,江苏省,苏州市,1
2862,轻松文化有限公司,轻松文化有限公司,吴江区,苏州市吴江区松陵镇花园路2318号35#，36#商铺,44,宁波得力,109998,91320509MA21JUUG92,soldOut,江苏省,MTYxODQ3MzUwNDAyNw==,,苏州市,0291320509MA21JUUG92,401,91320509MA21JUUG92,ABC,109998,320500,苏州,江苏省,苏州市,1
2863,轻松办公,轻松办公,吴江区,苏州市吴江区震泽镇頔塘路2999号江苏长三角农副产品批发市场12幢117-1118号,44,宁波得力,109998,91320509MA982Q5E,ing,江苏省,MTYxODQ3MzUxNDA3OA==,,苏州市,0291320509MA982Q5E,401,91320509MA982Q5E,ABC,109998,320500,苏州,江苏省,苏州市,1
2866,美特文化,美特文化,姑苏区,姑苏区钱万里桥小商品市场,44,宁波得力,109998,9132050633109753XG,ing,江苏省,MTYxODQ3MzU0NDI2Mw==,,苏州市,029132050633109753XG,401,9132050633109753XG,ABC,109998,320500,苏州,江苏省,苏州市,1
2867,砳集,砳集,常熟市,常熟市永欣路7号,44,宁波得力,109998,9.13206E+17,ing,江苏省,MTYxODQ3MzU1NDMyNA==,,苏州市,2.91321E+18,401,9.13206E+17,ABC,109998,320500,苏州,江苏省,苏州市,1
2868,元祺贸易商行,元祺贸易商行,昆山市,玉山镇超华商贸城C区9号楼2室,44,宁波得力,109998,92320583MA1P7MFA7M,ing,江苏省,MTYxODQ3MzU2NDM4Mg==,,苏州市,0292320583MA1P7MFA7M,401,92320583MA1P7MFA7M,ABC,109998,320500,苏州,江苏省,苏州市,1
2869,新昕人照相馆,新昕人照相馆,昆山市,昆山市玉山镇城北萧林路164号,44,宁波得力,109998,92320583MA1XPF7863,ing,江苏省,MTYxODQ3MzU3NDQ0MQ==,,苏州市,0292320583MA1XPF7863,401,92320583MA1XPF7863,ABC,109998,320500,苏州,江苏省,苏州市,1
2870,铭瑞晏文化用品商行,铭瑞晏文化用品商行,昆山市,玉山镇新城域花园27号楼1室,44,宁波得力,109998,92320583MA1W3XXY22,ing,江苏省,MTYxODQ3MzU4NDQ5NA==,,苏州市,0292320583MA1W3XXY22,401,92320583MA1W3XXY22,ABC,109998,320500,苏州,江苏省,苏州市,1
2871,绿地得力（我咖餐饮店）,绿地得力（我咖餐饮店）,昆山市,昆山开发区绿地世纪家园116号楼29室东起第一间,44,宁波得力,109998,92320583MA2028JG5W,ing,江苏省,MTYxODQ3MzU5NDU1MA==,,苏州市,0292320583MA2028JG5W,401,92320583MA2028JG5W,ABC,109998,320500,苏州,江苏省,苏州市,1
2872,蜜思爱文具店,蜜思爱文具店,昆山市,昆山开发区黄河北路140号,44,宁波得力,109998,92320583MA2241U16M,ing,江苏省,MTYxODQ3MzYwNDYxMQ==,,苏州市,0292320583MA2241U16M,401,92320583MA2241U16M,ABC,109998,320500,苏州,江苏省,苏州市,1
2873,牛魔王文化,牛魔王文化,姑苏区,姑苏区钱万里桥小商品市场,44,宁波得力,109998,91320505MA1UWFGW5D,ing,江苏省,MTYxODQ3MzYxNDY3Mw==,,苏州市,0291320505MA1UWFGW5D,401,91320505MA1UWFGW5D,ABC,109998,320500,苏州,江苏省,苏州市,1
2874,拓学,拓学,吴中区,苏州市吴中区清禾路888号2层F1229,44,宁波得力,109998,92320506MA208KUD6D,ing,江苏省,MTYxODQ3MzYyNDczMw==,,苏州市,0292320506MA208KUD6D,401,92320506MA208KUD6D,ABC,109998,320500,苏州,江苏省,苏州市,1
1959,南昌市西湖区华东商贸城文根文具批发部,鸿发文体,西湖区,南昌市西湖区盛世东方商贸城大市场东路与市场二路交汇处,44,宁波得力,149999,92360103L781373843,ing,江西省,MTYxNzcxMTM3NDcwMw==,,南昌市,0292360103L781373843,401,92360103L781373843,ABC,149999,360000,江西,江西省,,1
1960,珠山区文宝轩文具店,珠山区文宝轩文具店,珠山区,江西省景德镇市珠山区十八桥市场118号,44,宁波得力,149999,92360203MA35RQ8P0R,ing,江西省,MTYxNzcxMTM4NTE1MA==,,景德镇市,0292360203MA35RQ8P0R,601,92360203MA35RQ8P0R,ABC,149999,360000,江西,江西省,,1
1961,碧云阁,碧云阁,浔阳区,九江市长虹大道296-5号门面,44,宁波得力,149999,92360402MA362JJNXC,ing,江西省,MTYxNzcxMTM5NTU5Mg==,,九江市,0292360402MA362JJNXC,401,92360402MA362JJNXC,ABC,149999,360000,江西,江西省,,1
1962,彭泽县新大文化用品城,彭泽婷瑞,彭泽县,彭泽县山南万盛广场2栋A17-19号,44,宁波得力,149999,92360430MA35Q6FF36,ing,江西省,MTYxNzcxMTQwNjA0Mw==,,九江市,0292360430MA35Q6FF36,401,92360430MA35Q6FF36,ABC,149999,360000,江西,江西省,,1
1963,袁州区宏凯办公文体配送中心,得力文具（宏凯办公文体）,袁州区,江西省宜春市袁州区鼓楼路334-336号,44,宁波得力,149999,92360902L84115245J,ing,江西省,MTYxNzcxMTQxNjQ5Mw==,,宜春市,0292360902L84115245J,601,92360902L84115245J,ABC,149999,360000,江西,江西省,,1
1964,袁州区城北丰裕文体用品批发行,得力办公（贸易广场裕丰文体店）,袁州区,江西省宜春市贸易广场中心街35号,44,宁波得力,149999,92360904MA35Y2WP68,ing,江西省,MTYxNzcxMTQyNjk0Mw==,,宜春市,0292360904MA35Y2WP68,601,92360904MA35Y2WP68,ABC,149999,360000,江西,江西省,,1
1965,得力文具,得力文具,樟树市,江西省樟树市京九商贸城R-01店面,44,宁波得力,149999,92360982MA37HHMM8G,ing,江西省,MTYxNzcxMTQzNzQwMQ==,,宜春市,0292360982MA37HHMM8G,401,92360982MA37HHMM8G,ABC,149999,360000,江西,江西省,,1
1966,铅山县河口镇光明超市,铅山光明超市,铅山县,铅山县河口镇光明超市,44,宁波得力,149999,92361124MA360DYY8W,ing,江西省,MTYxNzcxMTQ0Nzg3Mg==,,上饶市,0292361124MA360DYY8W,401,92361124MA360DYY8W,ABC,149999,360000,江西,江西省,,1
1967,鄱阳县凰岗莲娇文体店,鄱阳县凰岗莲娇文体店,鄱阳县,上饶市鄱阳县凰岗镇培里村,44,宁波得力,149999,92361128MA38KKK191,ing,江西省,MTYxNzcxMTQ1ODQ5Nw==,,上饶市,0292361128MA38KKK191,401,92361128MA38KKK191,ABC,149999,360000,江西,江西省,,1
2092,鑫高海办公,鑫高海办公,新建区,红谷滩区丽景路872号,44,宁波得力,149999,91360125MA38EXT19M,ing,江西省,MTYxNzc2MTIwMzQ4OQ==,,南昌市,0291360125MA38EXT19M,401,91360125MA38EXT19M,ABC,149999,360000,江西,江西省,,1
2093,德安县春虹文体有限公司,德安春虹,德安县,江西省九江市德安县永兴路移动公司旁,44,宁波得力,149999,91360426MA398DTF7C,ing,江西省,MTYxNzc2MTIxMzk4MA==,,九江市,0291360426MA398DTF7C,601,91360426MA398DTF7C,ABC,149999,360000,江西,江西省,,1
2108,铅山县惠明文体用品店,惠民书店,铅山县,上饶市铅山县河口镇黄岗山大道南路原种子公司二楼,44,宁波得力,149999,92361124MA394X07X6,ing,江西省,MTYxNzc2MTM3MTY5MA==,,上饶市,0292361124MA394X07X6,401,92361124MA394X07X6,ABC,149999,360000,江西,江西省,,1
